TABLE_NAME,DESCRIPTEUR,SÉQUENCE DE DESCRIPTEURS,NOM DE L’ÉLÉMENT,DESCRIPTION DE L’ÉLÉMENT
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 087,3 02 004,Information générale sur les nuages,"Données sur les nuages /voir colonne de gauche Nébulosité (totale) N: Si N = 9, 0 20 010 = 113; si N = /, 0 20 010 = valeur manquante | Caractéristique verticale: Si des CL sont observés, 0 08 002 = 7 | Nuages de l'étage inférieur: Si aucun CL n'est observé et des CM sont observés, 0 08 002 = 8 | Nuages de l'étage moyen: Si seuls des CH sont observés, 0 08 002 = 0, si N = 9, 0 08 002 = 5, si N = 0, 0 08 002 = 62, si N = /, 0 08 002 = valeur manquante | Étendue de la couche nuageuse (nuages de l'étage inférieur ou moyen) Nh: Si N = 0, 0 20 011 = 0, si N = 9, 0 20 011 = 9, si N = /, 0 20 011 = valeur manquante | Hauteur de la base des nuages h: Si N = 0 ou /, 0 20 013 = valeur manquante | Type de nuage (nuages de l'étage inférieur) CL: 0 20 012 = CL + 30, si N = 0, 0 20 012 = 30, si N = 9 ou /, 0 20 012 = 62 | Type de nuage (nuages de l'étage moyen) CM: 0 20 012 = CM + 20, si N = 0, 0 20 012 = 20, si N = 9 ou / ou CM = /, 0 20 012 = 61 | Type de nuage (nuages de l'étage supérieur) CH: 0 20 012 = CH + 10, si N = 0, 0 20 012 = 10, si N = 9 ou / ou CH = /, 0 20 012 = 60"
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 087,1 01 000,Répétition différée de 1 descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 087,0 31 001,Facteur de répétition différée du descritpeur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 087,3 02 005,Couche nuageuse,"/voir colonne de gauche Caractéristique verticale: Dans toute couche Cb, 0 08 002 = 4, sinon, pour la première répétition, si N = 9, 0 08 002 = 5, si N = /, 0 08 002 = valeur manquante, sinon 0 08 002 = 1, pour les autres répétitions 0 08 002 = 2, 3, 4 | Étendue de la couche nuageuse Ns: Pour la première répétition, si N = /, 0 20 011 = valeur manquante, sinon 0 20 011 = Ns, pour les autres répétitions 0 20 011 = Ns | Type de nuage C: Si N = 9 ou /, 0 20 012 = valeur manquante, sinon 0 20 012 = C | Hauteur de la base des nuages hshs"
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,0 20 003,Temps présent,(Paramètres «pour la période» de la séquence 3 07 089) Temps présent et temps passé ww
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,0 04 024,Période ou décalage dans le temps,"= -6 à 00, 06, 12, 18 UTC, = -3 à 03, 09,15, 21 UTC"
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,0 20 004,Temps passé (1),W1
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,0 20 005,Temps passé (2),W2
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,0 04 024,Période ou décalage dans le temps,Évaporation = -24 (heures)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,0 02 004,Type d'instrument utilisé pour la mesure de l'évaporation ou type de culture pour lequel est indiquée l'évapotranspiration,E
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,0 13 033,Évaporation/évapotranspiration,EEE
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,1 02 002,Répéter 2 descripteurs 2 fois,Insolation
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,0 04 024,Période ou décalage dans le temps,"= -24 (heures) pour la première répéti- tion, = -1 (heure) pour la deuxième répétition"
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,0 14 031,Insolation totale,"SSS pour la première répétition, SS pour la deuxième répétition"
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,1 02 002,Répéter 2 descripteurs 2 fois,Précipitations
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,0 04 024,Période ou décalage dans le temps,tr
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,0 13 011,Précipitations totales/valeur totale de l'équivalent en eau,"RRR | = 0 Pas de précipitations, = -0,1 Trace"
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,0 07 032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Températures extrêmes Mesure de la température
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,0 04 024,Période ou décalage dans le temps,= -12 (heures)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,0 12 111,"Température maximale, à une hauteur et sur une période déterminées",snTxTxTx
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,0 04 024,Période ou décalage dans le temps,= -12 (heures)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,0 12 112,"Température minimale, à une hauteur et sur une période déterminées",snTnTnTn
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,0 07 032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Données sur le vent Mesure du vent
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,0 02 002,Type d'instrument pour la mesure du vent,iw
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,0 08 021,Caractéristique temporelle,= 2 Moyenne sur une certaine période
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,0 04 025,Période ou décalage dans le temps,"= -10 (minutes) ou nombre de minutes après un change- ment significatif du vent, le cas échéant"
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,0 11 001,Direction du vent,"dd | Si dd = 00 Calme ou dd = 99 Variable, 0 11 001 = 0"
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,0 11 002,Vitesse du vent,ff
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 088,0 08 021,Caractéristique temporelle,Mis à valeur manquante (annuler)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 089,3 07 087,Paramètres «instantanés» de la séquence 3 07 089,(Séquence la représentation des données SYNOP des messages synoptiques provenant d'une station terrestre fixe manuellement codés en CREX)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 089,3 07 088,Paramètres «pour la période» de la séquence 3 07 089,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 090,3 01 092,"Identification de la station mobile d'observation en surface, date/heure, coordonnées horizontales et verticales",(Séquence pour la représentation des données SYNOP MOBIL des messages synoptiques provenant d'une station terrestre mobile)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 090,3 02 031,Information sur la pression,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 090,3 02 035,Données synoptiques de base «instantanées»,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 090,3 02 036,Nuages dont la base se situe sous le niveau de la station,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 090,3 02 047,Direction de la dérive des nuages,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 090,0 08 002,Caractéristique verticale (observations en surface),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 090,3 02 048,Direction et hauteur des nuages,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 090,3 02 037,"État du sol, hauteur de neige, température minimale au sol",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 090,3 02 043,Données synoptiques de base «pour la période»,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 090,3 02 044,Données sur l'évaporation,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 090,1 01 002,Répéter 1 descripteur 2 fois,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 090,3 02 045,Données sur le rayonnement (sur une période d'une heure et de 24 heures),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 090,3 02 046,Variation de température,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,3 01 089,Identification nationale de la station,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,3 01 090,"Identification de la station d'observation en surface; heure, coordonnées horizontales et verticales",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 08 010,Caractéristique de la surface (données de température),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,3 01 091,Instruments de la station d'observation en surface,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,3 02 001,Pression et variation de pression en 3 heures,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 07 004,Pression,Surface isobare standard
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,0 10 009,Hauteur géopotentielle,Surface isobare standard
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 091,3 02 072,Données sur la température et l'humidité,
